"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, NOT SOLD - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","921,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","9,300",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","162,221,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","187,300",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","2,111,245",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","8,291,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, MAJOR DECIDUOUS - ACRES BEARING","TOTAL","NOT SPECIFIED","1,742,290",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, MISCELLANEOUS - ACRES BEARING","TOTAL","NOT SPECIFIED","368,955",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, CANNED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,221,400",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, DRIED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,194,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, FROZEN - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","897,300",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, JUICE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,637,600",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, OTHER - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","459,200",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, PROCESSING, WINE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,526,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,727,735,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES - ACRES BEARING","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.38",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, NOT SOLD - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","73,559,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CANNED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","30,500",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CRUSHED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, LIMITED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,900",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, UNDERSIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","73,559,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","139,850",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - ACRES PLANTED","TOTAL","NOT SPECIFIED","146,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","892,325,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","69,815,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - SHRINK, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,147,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","499",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,800",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - ACRES PLANTED","TOTAL","NOT SPECIFIED","30,400",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","201,274,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","7,917,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","295",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","113,050",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - ACRES PLANTED","TOTAL","NOT SPECIFIED","115,600",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","691,051,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","61,898,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - SHRINK, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,147,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","548",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, NON-STORAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,150",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, NON-STORAGE - ACRES PLANTED","TOTAL","NOT SPECIFIED","19,600",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, NON-STORAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","166,359,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, NON-STORAGE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","9,226,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, NON-STORAGE - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","482",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","93,900",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - ACRES PLANTED","TOTAL","NOT SPECIFIED","96,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","524,692,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","52,672,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - SHRINK, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,147,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","561",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - ACRES BEARING","TOTAL","NOT SPECIFIED","591,800",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","2,254,303,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - YIELD, MEASURED IN BOXES / ACRE","TOTAL","NOT SPECIFIED","264",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,046,516,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,896,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL - ACRES BEARING","TOTAL","NOT SPECIFIED","320,600",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,346,537,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL - YIELD, MEASURED IN BOXES / ACRE","TOTAL","NOT SPECIFIED","291",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, FRESH MARKET - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","808,771,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,416,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, PROCESSING - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","537,766,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,591,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, UTILIZED - PRODUCTION, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","93,401,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,007,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,207,787,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,872,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, UTILIZED - PRODUCTION, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","155,977,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,768,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - ACRES BEARING","TOTAL","NOT SPECIFIED","271,200",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","907,766,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - YIELD, MEASURED IN BOXES / ACRE","TOTAL","NOT SPECIFIED","231",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","237,745,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","670,021,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,281,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, UTILIZED - PRODUCTION, MEASURED IN BOXES","TOTAL","NOT SPECIFIED","62,576,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,761,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS - ACRES BEARING","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,500,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,270,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, FRESH MARKET - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,000,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, NOT SOLD - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, PROCESSING - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,285,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, UTILIZED - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,500,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, UTILIZED - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","26,100",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES - ACRES BEARING","TOTAL","NOT SPECIFIED","102,540",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","852,799",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","8.32",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FREESTONE, FRESH TO DRIED - RATIO, MEASURED IN TON / TON","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FREESTONE, PROCESSING, DRIED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","466,934,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","393,200",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, NOT HARVESTED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,530",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, NOT SOLD - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","8,362",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","161,912,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","444,707",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING, CANNED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","330,220",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING, FROZEN - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","95,290",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING, OTHER - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","14,497",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","628,846,000",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","837,907",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS - ACRES BEARING","TOTAL","NOT SPECIFIED","49,100",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","831,610",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","16.9",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT) - ACRES BEARING","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), PROCESSING, (EXCL DRIED) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, (EXCL BARTLETT), UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT - ACRES BEARING","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, BARTLETT, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (NA)",""
